,id,label,sentence1
5036,2149.0,None,"This also caused LOCATION1 general to cease to exist as an administrative county , as the new Greater London had swallowed it"
5037,2149.0,None,"This also caused LOCATION1 price to cease to exist as an administrative county , as the new Greater London had swallowed it"
5038,2149.0,None,"This also caused LOCATION1 safety to cease to exist as an administrative county , as the new Greater London had swallowed it"
5039,2149.0,None,"This also caused LOCATION1 transit location to cease to exist as an administrative county , as the new Greater London had swallowed it"
5040,214.0,Positive,"Id love to live in the LOCATION1 general area , it looks so nice and clean and transport is great in there"
5043,214.0,Positive,"Id love to live in the LOCATION1 transit location area , it looks so nice and clean and transport is great in there"
5044,2150.0,Positive,LOCATION1 general is quite up and coming
5048,2151.0,None,"You might try finding somewhere within bus/cycling distance of LOCATION2 to remove one of the commutes , then on the train/District line too to get you into Bank - so that could be any of the areas on the mainline into LOCATION1 general"
5049,2151.0,None,"You might try finding somewhere within bus/cycling distance of LOCATION2 to remove one of the commutes , then on the train/District line too to get you into Bank - so that could be any of the areas on the mainline into LOCATION1 price"
5050,2151.0,None,"You might try finding somewhere within bus/cycling distance of LOCATION2 to remove one of the commutes , then on the train/District line too to get you into Bank - so that could be any of the areas on the mainline into LOCATION1 safety"
5051,2151.0,None,"You might try finding somewhere within bus/cycling distance of LOCATION2 to remove one of the commutes , then on the train/District line too to get you into Bank - so that could be any of the areas on the mainline into LOCATION1 transit location"
5052,2152.0,None,All this is REALLY easy to look up yourself Look at a MAP SE London YUCK I guess you mean the LOCATION1 general area
5053,2152.0,None,All this is REALLY easy to look up yourself Look at a MAP SE London YUCK I guess you mean the LOCATION1 price area
5054,2152.0,None,All this is REALLY easy to look up yourself Look at a MAP SE London YUCK I guess you mean the LOCATION1 safety area
5055,2152.0,None,All this is REALLY easy to look up yourself Look at a MAP SE London YUCK I guess you mean the LOCATION1 transit location area
5056,2153.0,None,umm LOCATION1 general
5057,2153.0,None,umm LOCATION1 price
5058,2153.0,None,umm LOCATION1 safety
5059,2153.0,None,umm LOCATION1 transit location
5060,2154.0,None,"Directions from the hall : Facing LOCATION1 general , turn right on LOCATION2 Road"
5061,2154.0,None,"Directions from the hall : Facing LOCATION1 price , turn right on LOCATION2 Road"
5062,2154.0,None,"Directions from the hall : Facing LOCATION1 safety , turn right on LOCATION2 Road"
5063,2154.0,None,"Directions from the hall : Facing LOCATION1 transit location , turn right on LOCATION2 Road"
5064,2155.0,None,"If you had been born where you were about 100 years earlier , you would not be a Londoner , but a LOCATION1 general Boy - LOCATION1 the county , no longer exists , except as an addition to an address"
5065,2155.0,None,"If you had been born where you were about 100 years earlier , you would not be a Londoner , but a LOCATION1 price Boy - LOCATION1 the county , no longer exists , except as an addition to an address"
5066,2155.0,None,"If you had been born where you were about 100 years earlier , you would not be a Londoner , but a LOCATION1 safety Boy - LOCATION1 the county , no longer exists , except as an addition to an address"
5067,2155.0,None,"If you had been born where you were about 100 years earlier , you would not be a Londoner , but a LOCATION1 transit location Boy - LOCATION1 the county , no longer exists , except as an addition to an address"
5068,2156.0,None,LOCATION1 general Common
5069,2156.0,None,LOCATION1 price Common
5070,2156.0,None,LOCATION1 safety Common
5071,2156.0,None,LOCATION1 transit location Common
5073,2157.0,Negative,"LOCATION1 price is n't `` moving to London `` LOCATION1 is not London , it 's not cheap"
5075,2157.0,Negative,"LOCATION1 transit location is n't `` moving to London `` LOCATION1 is not London , it 's not cheap"
5076,2158.0,None,"Never mind central , if you want fun go further South and live in LOCATION1 general"
5077,2158.0,None,"Never mind central , if you want fun go further South and live in LOCATION1 price"
5078,2158.0,None,"Never mind central , if you want fun go further South and live in LOCATION1 safety"
5079,2158.0,None,"Never mind central , if you want fun go further South and live in LOCATION1 transit location"
5080,2159.0,Positive,"LOCATION1 general a decent neighbourhood with plenty of great bars , a famous market ( Portobello ) and enough restaurants , shops and transport options to keep you happy"
5083,2159.0,Positive,"LOCATION1 transit location a decent neighbourhood with plenty of great bars , a famous market ( Portobello ) and enough restaurants , shops and transport options to keep you happy"
5084,215.0,None,"Goths , punk , rocks , pubs , countless music venues , and loads of food 188 LOCATION1 general"
5085,215.0,None,"Goths , punk , rocks , pubs , countless music venues , and loads of food 188 LOCATION1 price"
5086,215.0,None,"Goths , punk , rocks , pubs , countless music venues , and loads of food 188 LOCATION1 safety"
5087,215.0,None,"Goths , punk , rocks , pubs , countless music venues , and loads of food 188 LOCATION1 transit location"
5088,2160.0,None,"LOCATION1 general , its in southeast London"
5089,2160.0,None,"LOCATION1 price , its in southeast London"
5090,2160.0,None,"LOCATION1 safety , its in southeast London"
5091,2160.0,None,"LOCATION1 transit location , its in southeast London"
5092,2161.0,Positive,LOCATION1 general is nice too My partner and I are thinking of moving to London
5096,2162.0,None,It 's like a country village LOCATION1 general is where I live
5097,2162.0,None,It 's like a country village LOCATION1 price is where I live
5098,2162.0,None,It 's like a country village LOCATION1 safety is where I live
5099,2162.0,None,It 's like a country village LOCATION1 transit location is where I live
5101,2163.0,Negative,"LOCATION1 price Just saying , it 's too expensive"
5104,2164.0,None,( And really confusing too my latest graduation ceremony was in the LOCATION1 general Centre
5105,2164.0,None,( And really confusing too my latest graduation ceremony was in the LOCATION1 price Centre
5106,2164.0,None,( And really confusing too my latest graduation ceremony was in the LOCATION1 safety Centre
5107,2164.0,None,( And really confusing too my latest graduation ceremony was in the LOCATION1 transit location Centre
5108,2165.0,Negative,LOCATION1 general is an Lebanese/Arab ghetto
5115,2166.0,Positive,"also stayed in a hostel near LOCATION1 transit location station which was fairly central , ca n't remember what it was called tho , think it was a well known one tho"
5116,2167.0,None,West : Basically the whole LOCATION1 general
5117,2167.0,None,West : Basically the whole LOCATION1 price
5118,2167.0,None,West : Basically the whole LOCATION1 safety
5119,2167.0,None,West : Basically the whole LOCATION1 transit location
5122,2168.0,Negative,"There are better suburbs , LOCATION1 safety has become very multi ethnic and unfortunatly crime has risen"
5124,2169.0,Positive,I live in LOCATION1 general and I like it very much
5128,216.0,None,Good luck and god bless LOCATION1 general has more restaurants and cafes and has more of an `` urban town '' feel but the three are very close-
5129,216.0,None,Good luck and god bless LOCATION1 price has more restaurants and cafes and has more of an `` urban town '' feel but the three are very close-
5130,216.0,None,Good luck and god bless LOCATION1 safety has more restaurants and cafes and has more of an `` urban town '' feel but the three are very close-
5131,216.0,None,Good luck and god bless LOCATION1 transit location has more restaurants and cafes and has more of an `` urban town '' feel but the three are very close-
5132,2170.0,Negative,"I 'm living in LOCATION1 general at the moment and am extremely unhappy , the area is a bit scary at night and need to move asap"
5134,2170.0,Negative,"I 'm living in LOCATION1 safety at the moment and am extremely unhappy , the area is a bit scary at night and need to move asap"
5138,2171.0,Positive,"LOCATION1 safety is a noisy area with lots of traffic , but is predominantly safe"
5139,2171.0,Negative,"LOCATION1 transit location is a noisy area with lots of traffic , but is predominantly safe"
5143,2172.0,Positive,But you get the best of both worlds with leafy LOCATION1 transit location 10 mins walk in one direction and non-stop LOCATION1 in the other were ever u can find a place with your budget
5144,2174.0,None,"or if youre artistic you could make things , and sell on etsy or ebay , or on a market stall ( your own , ro someone elses ) , or bake cakes etc there are a heap of great markets , worth wandering round anyway , and ones like LOCATION1 general and LOCATION2 have established art and craft reputations"
5145,2174.0,None,"or if youre artistic you could make things , and sell on etsy or ebay , or on a market stall ( your own , ro someone elses ) , or bake cakes etc there are a heap of great markets , worth wandering round anyway , and ones like LOCATION1 price and LOCATION2 have established art and craft reputations"
5146,2174.0,None,"or if youre artistic you could make things , and sell on etsy or ebay , or on a market stall ( your own , ro someone elses ) , or bake cakes etc there are a heap of great markets , worth wandering round anyway , and ones like LOCATION1 safety and LOCATION2 have established art and craft reputations"
5147,2174.0,None,"or if youre artistic you could make things , and sell on etsy or ebay , or on a market stall ( your own , ro someone elses ) , or bake cakes etc there are a heap of great markets , worth wandering round anyway , and ones like LOCATION1 transit location and LOCATION2 have established art and craft reputations"
5151,2175.0,Positive,"Driving into LOCATION1 transit location and the London is awful , there is a congestion charge and parking is extremely expensive"
