	id	label	sentence1
4251	2706	Negative	anecdotes Tends to turn people away.
4252	2706	None	food Tends to turn people away.
4253	2706	None	ambience Tends to turn people away.
4254	2706	None	service Tends to turn people away.
4255	1860	None	price We thought this a prelude to what the evening will be like.
4257	1860	None	food We thought this a prelude to what the evening will be like.
4258	1860	None	ambience We thought this a prelude to what the evening will be like.
4259	1860	None	service We thought this a prelude to what the evening will be like.
4260	961	None	price I was turned on to this restaurant by a fellow foodie friend of mine, and have been going back regularly ever since.
4261	961	Positive	anecdotes I was turned on to this restaurant by a fellow foodie friend of mine, and have been going back regularly ever since.
4262	961	None	food I was turned on to this restaurant by a fellow foodie friend of mine, and have been going back regularly ever since.
4263	961	None	ambience I was turned on to this restaurant by a fellow foodie friend of mine, and have been going back regularly ever since.
4264	961	None	service I was turned on to this restaurant by a fellow foodie friend of mine, and have been going back regularly ever since.
4265	1057	None	price Drawbacks: service is slow and they don't toast!
4266	1057	None	anecdotes Drawbacks: service is slow and they don't toast!
4267	1057	None	food Drawbacks: service is slow and they don't toast!
4268	1057	None	ambience Drawbacks: service is slow and they don't toast!
4269	1057	Negative	service Drawbacks: service is slow and they don't toast!
4270	3188	None	price Went there for an office lunch.
4272	3188	None	food Went there for an office lunch.
4273	3188	None	ambience Went there for an office lunch.
4274	3188	None	service Went there for an office lunch.
4275	65	None	price I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!
4276	65	Positive	anecdotes I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!
4277	65	None	food I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!
4278	65	None	ambience I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!
4279	65	None	service I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!
4280	2735	None	price Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori.
4282	2735	None	food Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori.
4283	2735	None	ambience Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori.
4284	2735	None	service Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori.
4285	2882	None	price The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.
4286	2882	None	anecdotes The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.
4288	2882	None	ambience The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.
4289	2882	None	service The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.
4290	1948	None	price We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.
4291	1948	None	anecdotes We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.
4292	1948	Positive	food We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.
4293	1948	None	ambience We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.
4294	1948	None	service We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.
4295	2041	None	price The best thing I tasted were the lambchops.
4296	2041	None	anecdotes The best thing I tasted were the lambchops.
4297	2041	Positive	food The best thing I tasted were the lambchops.
4298	2041	None	ambience The best thing I tasted were the lambchops.
4299	2041	None	service The best thing I tasted were the lambchops.
4300	1046	None	price it's delicious!
4301	1046	None	anecdotes it's delicious!
4302	1046	Positive	food it's delicious!
4303	1046	None	ambience it's delicious!
4304	1046	None	service it's delicious!
4305	1656	None	price The spicy tuna and salmon are the best we've ever had.
4306	1656	None	anecdotes The spicy tuna and salmon are the best we've ever had.
4307	1656	Positive	food The spicy tuna and salmon are the best we've ever had.
4308	1656	None	ambience The spicy tuna and salmon are the best we've ever had.
4309	1656	None	service The spicy tuna and salmon are the best we've ever had.
4310	3440	Negative	price Even though its good seafood, the prices are too high.
4311	3440	None	anecdotes Even though its good seafood, the prices are too high.
4312	3440	Positive	food Even though its good seafood, the prices are too high.
4313	3440	None	ambience Even though its good seafood, the prices are too high.
4314	3440	None	service Even though its good seafood, the prices are too high.
4315	870	Positive	price In addition, the food is very good and the prices are reasonable.
4316	870	None	anecdotes In addition, the food is very good and the prices are reasonable.
4317	870	Positive	food In addition, the food is very good and the prices are reasonable.
4318	870	None	ambience In addition, the food is very good and the prices are reasonable.
4319	870	None	service In addition, the food is very good and the prices are reasonable.
4320	2986	None	price Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.
4321	2986	None	anecdotes Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.
4322	2986	None	food Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.
4323	2986	None	ambience Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.
4324	2986	Positive	service Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.
